p1_pred,p2_pred,p3_pred,p4_pred,p5_pred,p1,p2,p3,p4,p5,init_index,j1,j2,j3,j4,j5,polarity_j,polarity_p,price,n_revs_sampled,cat_Arts_&_Photography,cat_Biographies_&_Memoirs,cat_Business_&_Money,cat_Christian_Books_&_Bibles,cat_Comics_&_Graphic_Novels,cat_Computers_&_Technology,"cat_Cookbooks,_Food_&_Wine","cat_Crafts,_Hobbies_&_Home",cat_Education_&_Teaching,cat_Engineering_&_Transportation,"cat_Health,_Fitness_&_Dieting",cat_History,cat_Humor_&_Entertainment,"cat_Lesbian,_Gay,_Bisexual_&_Transgender_Books",cat_Literature_&_Fiction,cat_Medical_Books,"cat_Mystery,_Thriller_&_Suspense",cat_Parenting_&_Relationships,cat_Politics_&_Social_Sciences,cat_Reference,cat_Religion_&_Spirituality,cat_Romance,cat_Science_&_Math,cat_Science_Fiction_&_Fantasy,cat_Self-Help,cat_Sports_&_Outdoors,cat_Teen_&_Young_Adult,cat_Travel,subcat_Accounting,subcat_Action_&_Adventure,subcat_Alternative_Medicine,subcat_Americas,subcat_Ancient_Civilizations,subcat_Anthologies,subcat_Arts_&_Literature,subcat_Asia,subcat_Bible_Study_&_Reference,subcat_Bibles,subcat_Biological_Sciences,subcat_British_&_Irish,subcat_Christian_Living,subcat_Classics,subcat_Contemporary,subcat_Cooking_Methods,subcat_Crafts_&_Hobbies,subcat_Creativity,subcat_Death_&_Grief,subcat_Decorative_Arts_&_Design,subcat_Diets_&_Weight_Loss,subcat_Diseases_&_Physical_Ailments,subcat_Dramas_&_Plays,subcat_Economics,subcat_Education_&_Reference,subcat_Engineering,subcat_Entertaining_&_Holidays,subcat_Erotica,subcat_Essays_&_Correspondence,subcat_Europe,subcat_Family_Relationships,subcat_Fantasy,subcat_Genre_Fiction,subcat_Gothic,subcat_Graphic_Design,subcat_Graphic_Novels,subcat_Happiness,subcat_Hardware_&_DIY,subcat_Historical,subcat_History_&_Criticism,subcat_Home_Improvement_&_Design,subcat_Humor,subcat_Humor_&_Satire,subcat_Individual_Artists,subcat_Individual_Sports,subcat_Investing,subcat_Job_Hunting_&_Careers,subcat_LGBT,subcat_Leaders_&_Notable_People,subcat_Literary,subcat_Literature_&_Fiction,subcat_Management_&_Leadership,subcat_Manga,subcat_Mathematics,subcat_Medicine,subcat_Memoirs,subcat_Military,subcat_Motivational,subcat_Music,subcat_Mystery,subcat_Mythology_&_Folk_Tales,subcat_New_Adult_&_College,"subcat_Other_Religions,_Practices_&_Sacred_Texts",subcat_Paranormal,subcat_Performing_Arts,subcat_Personal_Finance,subcat_Personal_Transformation,subcat_Pets_&_Animal_Care,subcat_Poetry,subcat_Politics_&_Government,subcat_Pop_Culture,subcat_Professionals_&_Academics,subcat_Psychology_&_Counseling,subcat_Radio,subcat_Regency,subcat_Regional_U.S.,subcat_Relationships,subcat_Romance,subcat_Romantic_Comedy,subcat_Romantic_Suspense,subcat_Schools_&_Teaching,subcat_Science_Fiction,subcat_Science_Fiction_&_Fantasy,subcat_Short_Stories_&_Anthologies,subcat_Social_Sciences,subcat_Sociology,subcat_South_America,subcat_Special_Diet,subcat_Specific_Groups,subcat_Theology,subcat_Thrillers_&_Suspense,subcat_Time_Travel,subcat_Transportation,subcat_Travelers_&_Explorers,subcat_True_Crime,subcat_United_States,subcat_Water_Sports,subcat_Western,subcat_World,subcat_World_Literature,subcat_Worship_&_Devotion,"subcat_Writing,_Research_&_Publishing_Guides",polarity_p_pred
0.0,4.327038727325316e-12,1.5042628254136048e-10,6.9309322725530365e-09,1.0,0.0,0.0394736842105263,0.118421052631579,0.421052631578947,0.421052631578947,1456,0.0,0.0657894736842105,0.157894736842105,0.368421052631579,0.407894736842105,0.407894736842105,0.421052631578947,0.033168383041326736,0.0009312845074170165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
1.3399363270414494e-14,1.675690727669099e-12,6.692450760237278e-11,3.459012631878977e-09,1.0,0.0313111545988258,0.0528375733855186,0.101761252446184,0.270058708414873,0.544031311154599,1460,0.0587084148727984,0.025440313111546,0.0215264187866928,0.0704500978473581,0.823874755381605,0.8825831702544035,0.5753424657534248,0.011368195800454728,0.02986762455930287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000133
6.071652444597335e-15,8.506512009544276e-13,3.681744839556522e-11,2.1255355253657626e-09,1.0,0.0193050193050193,0.0231660231660232,0.0888030888030888,0.250965250965251,0.617760617760618,1483,0.0038610038610038,0.0038610038610038,0.0849420849420849,0.32046332046332,0.586872586872587,0.5907335907335909,0.6370656370656372,0.030192590611207704,0.013104503425796582,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000006
0.0,1.7976963667676316e-11,5.199954355994407e-10,1.916171754601237e-08,1.0,0.010752688172043,0.021505376344086,0.0537634408602151,0.279569892473118,0.634408602150538,1486,0.0,0.021505376344086,0.043010752688172,0.290322580645161,0.645161290322581,0.645161290322581,0.645161290322581,0.031947973786277915,0.002062129980709107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0.0,9.875818018185642e-14,5.734166613757807e-12,4.563125988177319e-10,1.0,0.0097087378640776,0.0,0.0097087378640776,0.194174757281553,0.786407766990291,1494,0.0,0.029126213592233,0.0485436893203883,0.194174757281553,0.728155339805825,0.728155339805825,0.7961165048543686,0.025494850876019794,0.0027273332002926897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
3.6536224078728e-15,5.513481381516638e-13,2.5382838192422597e-11,1.5716240531205017e-09,1.0,0.0337837837837838,0.0067567567567567,0.114864864864865,0.239864864864865,0.60472972972973,1525,0.0101351351351351,0.0168918918918919,0.108108108108108,0.364864864864865,0.5,0.5101351351351351,0.6385135135135138,0.025327671526013108,0.015565755338255837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000036
2.8545438074108285e-15,4.42676928100183e-13,2.0951278906222726e-11,1.3462647663331495e-09,1.0,0.0158730158730159,0.0634920634920635,0.0423280423280423,0.296296296296296,0.582010582010582,1527,0.0158730158730159,0.0105820105820106,0.0158730158730159,0.312169312169312,0.645502645502645,0.661375661375661,0.5978835978835979,0.025327671526013108,0.008448080888711504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000029
1.215116535494519e-14,1.5319039439742888e-12,6.13890188683186e-11,3.2705826935597315e-09,1.0,0.0165289256198347,0.0,0.132231404958678,0.198347107438017,0.652892561983471,1563,0.107438016528926,0.0413223140495868,0.0330578512396694,0.239669421487603,0.578512396694215,0.685950413223141,0.6694214876033057,0.023655878025946236,0.003924698995543139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000122
1.6372808057246724e-14,1.963719768391381e-12,7.631030529697824e-11,3.88657328542763e-09,1.0,0.05,0.05,0.133333333333333,0.258333333333333,0.508333333333333,1565,0.0916666666666667,0.05,0.125,0.158333333333333,0.575,0.6666666666666666,0.558333333333333,0.022485622575899426,0.003858178673584781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000164
5.817865449380538e-14,5.793200121007036e-12,1.9461891820338195e-10,8.463883816034468e-09,1.0,0.0625,0.0625,0.11875,0.25,0.50625,1579,0.13125,0.09375,0.0625,0.3,0.4125,0.54375,0.56875,0.016968704025678752,0.006518991551919112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000582
6.404142522547802e-15,8.910838104718433e-13,3.831871625559202e-11,2.204876503597575e-09,1.0,0.0149253731343284,0.0597014925373134,0.0746268656716418,0.298507462686567,0.552238805970149,1585,0.0447761194029851,0.0223880597014925,0.134328358208955,0.261194029850746,0.537313432835821,0.5820895522388061,0.5671641791044774,0.020245419285809817,0.004789463181001797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000064
0.0,2.0646325361167728e-12,7.997220941025063e-11,4.047931323469811e-09,1.0,0.0,0.0246913580246914,0.0,0.111111111111111,0.864197530864197,1610,0.0,0.0493827160493827,0.0864197530864197,0.0864197530864197,0.777777777777778,0.777777777777778,0.864197530864197,0.023655878025946236,0.0012638861172088074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2.6223860526120545e-15,4.1154739663894213e-13,1.967863892671229e-11,1.2772413127137838e-09,1.0,0.0267857142857143,0.0535714285714286,0.133928571428571,0.258928571428571,0.526785714285714,1633,0.0714285714285714,0.0446428571428571,0.0267857142857143,0.232142857142857,0.625,0.6964285714285714,0.5535714285714283,0.031947973786277915,0.0033260160979179144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000027
1.990414770665621e-15,3.253981285811225e-13,1.6053335744059538e-11,1.0786018744823878e-09,1.0,0.0,0.032520325203252,0.0487804878048781,0.178861788617886,0.739837398373984,1637,0.016260162601626,0.008130081300813,0.040650406504065,0.24390243902439,0.691056910569106,0.707317073170732,0.739837398373984,0.025327671526013108,0.004057739639459855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000002
2.8104932660658055e-14,3.1170829806193012e-12,1.1305412855877606e-10,5.475472075744392e-09,1.0,0.0396039603960396,0.0247524752475248,0.0940594059405941,0.222772277227723,0.618811881188119,1642,0.0643564356435644,0.0099009900990099,0.0544554455445545,0.178217821782178,0.693069306930693,0.7574257425742574,0.6584158415841587,0.023655878025946236,0.00931284507417016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000282
8.39964203199579e-15,1.11850340187708e-12,4.674017770045502e-11,2.609252369722981e-09,1.0,0.0128205128205128,0.0,0.0769230769230769,0.346153846153846,0.564102564102564,1646,0.0128205128205128,0.0128205128205128,0.0,0.294871794871795,0.67948717948718,0.6923076923076927,0.5769230769230768,0.018640497525745623,0.0010643251513337325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000084
6.324068601692295e-14,6.289298942752097e-12,2.1019776197395146e-10,8.996363654034667e-09,1.0,0.0627062706270627,0.0165016501650165,0.0627062706270627,0.247524752475248,0.610561056105611,1675,0.0396039603960396,0.0231023102310231,0.066006600660066,0.108910891089109,0.762376237623762,0.8019801980198017,0.6732673267326736,0.009278453925371138,0.016031397591964345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000633
2.9190080121912695e-14,3.2288633572408187e-12,1.1664107180120453e-10,5.6180025076457696e-09,1.0,0.0210526315789474,0.0263157894736842,0.131578947368421,0.473684210526316,0.347368421052632,1699,0.0894736842105263,0.0526315789473684,0.105263157894737,0.236842105263158,0.515789473684211,0.6052631578947373,0.36842105263157937,0.020145111675805807,0.00851460121066986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000029
1.1118425516203068e-14,1.4190811069639264e-12,5.714461889794187e-11,3.0844591325518422e-09,1.0,0.0522006141248721,0.0327533265097236,0.0726714431934493,0.221084953940635,0.62128966223132,1783,0.104401228249744,0.0399181166837257,0.0307062436028659,0.15353121801433,0.671443193449335,0.775844421699079,0.6734902763561921,0.04838170389193527,0.06086609459189783,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000011
1.13602288586887e-14,1.4517973411995455e-12,5.847455158969339e-11,3.1309295156489725e-09,1.0,0.0238095238095238,0.0476190476190476,0.23015873015873,0.277777777777778,0.420634920634921,1785,0.111111111111111,0.0952380952380952,0.166666666666667,0.174603174603175,0.452380952380952,0.563492063492063,0.44444444444444475,0.027852079711114086,0.004257300605334931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000113
8.07480267326228e-16,1.506870800013771e-13,8.246843312409435e-12,6.200059354810605e-10,1.0,0.0,0.0,0.0819672131147541,0.352459016393443,0.565573770491803,1786,0.0163934426229508,0.0081967213114754,0.0573770491803279,0.147540983606557,0.770491803278688,0.7868852459016389,0.565573770491803,0.05876354152735055,0.003991219317501497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000009
1.0843190630322255e-14,1.3890559709406336e-12,5.608115014044124e-11,3.0368534353897303e-09,1.0,0.0155440414507772,0.0207253886010363,0.10880829015544,0.227979274611399,0.626943005181347,1805,0.0569948186528497,0.0207253886010363,0.0414507772020725,0.145077720207254,0.735751295336788,0.7927461139896377,0.6424870466321242,0.045807141901832285,0.008714162176544936,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000109
3.670735861539126e-15,5.55384243369067e-13,2.5401241873779234e-11,1.5629102456671262e-09,1.0,0.0,0.0178997613365155,0.0620525059665871,0.0346062052505967,0.885441527446301,1811,0.0047732696897374,0.0047732696897374,0.0059665871121718,0.0441527446300716,0.940334128878282,0.9451073985680194,0.885441527446301,0.0171024475056841,0.051619769839686025,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000038
2.811955009118794e-11,1.1266602095716394e-09,1.86410513691726e-08,3.7099479754942877e-07,0.9999996423721313,0.0,0.102272727272727,0.170454545454545,0.215909090909091,0.511363636363636,1813,0.0681818181818182,0.0340909090909091,0.125,0.227272727272727,0.545454545454545,0.6136363636363632,0.511363636363636,0.006937943025277518,0.001729528370917316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9999996424002509
2.7580949609157072e-14,3.060585422251516e-12,1.1162751972770835e-10,5.401090685808185e-09,1.0,0.0474308300395257,0.0474308300395257,0.225296442687747,0.379446640316206,0.300395256916996,1814,0.118577075098814,0.102766798418972,0.197628458498024,0.193675889328063,0.387351778656126,0.50592885375494,0.3478260869565217,0.021582854085863315,0.01270538149404643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000275
1.7265290759571617e-13,1.477174459141306e-11,4.3393083570819613e-10,1.6489094534222204e-08,1.0,0.0,0.0057471264367816,0.0948275862068965,0.123563218390805,0.775862068965517,1820,0.0258620689655172,0.014367816091954,0.0258620689655172,0.0890804597701149,0.844827586206897,0.8706896551724143,0.775862068965517,0.02781864384111275,0.019024812080090468,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000001728
1.9142480433892092e-14,2.2423261164528085e-12,8.525379013857304e-11,4.318758684007662e-09,1.0,0.0388888888888889,0.133333333333333,0.144444444444444,0.3,0.383333333333333,1835,0.0666666666666667,0.1,0.122222222222222,0.25,0.461111111111111,0.5277777777777777,0.42222222222222194,0.004095894075163836,0.007849397991086277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000019
6.266774319052125e-16,1.2245353385800795e-13,6.907654569870969e-12,5.32701549538217e-10,1.0,0.0264462809917355,0.0231404958677686,0.11404958677686,0.251239669421488,0.585123966942149,1853,0.0429752066115702,0.0363636363636364,0.087603305785124,0.185123966942149,0.647933884297521,0.6909090909090911,0.6115702479338845,0.046693192456867726,0.03612053482338855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000007
